1700,1445
1861,1889
2216,2866
2235,3176
2186,3456
2170,3549
2128,4153
2203,5336
2212,5430
2221,5524
2229,5618
2238,5712
2246,5806
2255,5900
2197,5923
1727,6117
1291,6301
1227,6328
1253,6502
1289,6590
