951,4795
1370,5746
1063,5885
1227,6328
1901,6044
2109,5957
2197,5923
2255,5900
2246,5806
2238,5712
2229,5618
2221,5524
2213,5430
2297,5350
2741,5189
2920,5127
3084,5062
2932,4716
