3763,4151
3842,4153
3961,4512
4020,4692
4079,4871
4138,5051
4134,5178
3873,5288
3434,5460
2638,5753
2550,5787
2462,5821
2285,5888
2255,5900
2197,5923
1727,6117
1291,6301
1227,6328
1253,6502
1556,7234
1228,7376
1114,7418
1051,7441
785,7539
519,7637
